Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Name,Category,Subcategory,Quantity,Unit_Price,Discount,Revenue,Payment_Method,Customer_Type,Marketing_Channel
O004581,2025-03-13,C01530,Customer 01530,Male,42,Ludhiana,Punjab,North,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0.1,3149.1,UPI,Returning,Referral
O004582,2025-06-29,C04141,Customer 04141,Female,26,Lucknow,Uttar Pradesh,North,P013,Mixer Grinder,Home & Kitchen,Appliances,2,4499,0.0,8998.0,Credit Card,Returning,Google
O004582,2025-06-29,C04141,Customer 04141,Female,26,Lucknow,Uttar Pradesh,North,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0.15,5099.15,Credit Card,Returning,Google
O004583,2025-04-02,C02943,Customer 02943,Male,30,Jaipur,Rajasthan,West,P020,Dumbbell Set,Sports & Fitness,Fitness,3,2499,0.05,7122.15,Cash on Delivery,Returning,Instagram
O004583,2025-04-02,C02943,Customer 02943,Male,30,Jaipur,Rajasthan,West,P019,Yoga Mat,Sports & Fitness,Fitness,2,1199,0.0,2398.0,Cash on Delivery,Returning,Instagram
O004584,2025-03-05,C03729,Customer 03729,Male,25,Coimbatore,Tamil Nadu,South,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.1,3599.1,Wallet,Returning,Google
O004585,2025-10-04,C03777,Customer 03777,Male,30,Hyderabad,Telangana,South,P021,Cricket Bat,Sports & Fitness,Sports,2,3999,0.05,7598.1,Credit Card,Returning,Organic
O004586,2025-12-13,C02824,Customer 02824,Male,35,Bhubaneswar,Odisha,East,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.05,3799.05,Credit Card,Returning,Facebook
O004586,2025-12-13,C02824,Customer 02824,Male,35,Bhubaneswar,Odisha,East,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.05,4274.05,Credit Card,Returning,Facebook
O004587,2024-10-01,C02695,Customer 02695,Male,26,Nagpur,Maharashtra,West,P005,Laptop Air 14,Electronics,Laptops,2,49900,0.05,94810.0,Wallet,Returning,
O004587,2024-10-01,C02695,Customer 02695,Male,26,Nagpur,Maharashtra,West,P021,Cricket Bat,Sports & Fitness,Sports,2,3999,0.0,7998.0,Wallet,Returning,Google
O004587,2024-10-01,C02695,Customer 02695,Male,26,Nagpur,Maharashtra,West,P023,Novel Collection,Books,Books,2,799,0.05,1518.1,Wallet,Returning,Google
O004588,2025-05-21,C03736,Customer 03736,Male,44,Coimbatore,Tamil Nadu,South,P003,Bluetooth Speaker,Electronics,Audio,3,4499,0.05,12822.15,UPI,Returning,Instagram
O004588,2025-05-21,C03736,Customer 03736,Male,44,Coimbatore,Tamil Nadu,South,P023,Novel Collection,Books,Books,1,799,0.1,719.1,UPI,Returning,Instagram
O004589,2025-09-30,C00951,Customer 00951,Male,20,Salem,Tamil Nadu,South,P023,Novel Collection,Books,Books,1,799,0.05,759.05,UPI,Returning,Organic
O004589,2025-09-30,C00951,Customer 00951,Male,20,Salem,Tamil Nadu,South,P016,Face Wash,Beauty & Personal Care,Skincare,2,399,0.1,718.2,UPI,Returning,Organic
O004590,2025-01-17,C02388,Customer 02388,Male,40,Mumbai,Maharashtra,West,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0.15,2974.15,Debit Card,New,Organic
O004590,2025-01-17,C02388,Customer 02388,Male,40,Mumbai,Maharashtra,West,P011,Kurta Set,Fashion,Ethnic Wear,3,1799,0.15,4587.45,Debit Card,New,Organic
O004591,2024-04-10,C01084,Customer 01084,Female,36,Jalandhar,Punjab,North,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,1,2999,0.0,2999.0,Debit Card,New,Organic
O004591,2024-04-10,C01084,Customer 01084,Female,36,Jalandhar,Punjab,North,P003,Bluetooth Speaker,Electronics,Audio,2,4499,0.0,8998.0,Debit Card,New,Organic
O004591,2024-04-10,C01084,Customer 01084,Female,36,Jalandhar,Punjab,North,P005,Laptop Air 14,Electronics,Laptops,1,49900,0.15,42415.0,Debit Card,New,Organic
O004592,2025-10-16,C03711,Customer 03711,Male,39,New Delhi,Delhi,North,P022,Exam Preparation Set,Books,Education,2,1299,0.2,2078.4,Credit Card,Returning,Facebook
O004592,2025-10-16,C03711,Customer 03711,Male,39,New Delhi,Delhi,North,P007,Cotton T-Shirt,Fashion,Apparel,1,899,0.05,854.05,Credit Card,Returning,Facebook
O004593,2025-12-09,C04482,Customer 04482,Female,33,Noida,Uttar Pradesh,North,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.1,3599.1,Cash on Delivery,New,Organic
O004594,2024-12-17,C04820,Customer 04820,Male,33,Siliguri,West Bengal,East,P011,Kurta Set,Fashion,Ethnic Wear,1,1799,0.1,1619.1,Cash on Delivery,Returning,Email
O004594,2024-12-17,C04820,Customer 04820,Male,33,Siliguri,West Bengal,East,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.05,1519.05,Cash on Delivery,Returning,Email
O004594,2024-12-17,C04820,Customer 04820,Male,33,Siliguri,West Bengal,East,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.0,2499.0,Cash on Delivery,Returning,Email
O004595,2024-04-30,C03810,Customer 03810,Male,36,Mangaluru,Karnataka,South,P022,Exam Preparation Set,Books,Education,1,1299,0.2,1039.2,Debit Card,New,Affiliate
O004596,2024-03-14,C01083,Customer 01083,Female,40,Udaipur,Rajasthan,West,P019,Yoga Mat,Sports & Fitness,Fitness,1,1199,0.2,959.2,Debit Card,New,Affiliate
O004597,2024-05-22,C03553,Customer 03553,Male,36,Varanasi,Uttar Pradesh,North,P007,Cotton T-Shirt,Fashion,Apparel,1,899,0.05,854.05,Net Banking,New,Instagram
O004597,2024-05-22,C03553,Customer 03553,Male,36,Varanasi,Uttar Pradesh,North,P022,Exam Preparation Set,Books,Education,3,1299,0.0,3897.0,Net Banking,New,Instagram
O004598,2024-11-23,C04278,Customer 04278,Female,18,Rourkela,Odisha,East,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.0,4499.0,Credit Card,Returning,Instagram
O004599,2025-09-02,C03637,Customer 03637,Male,32,Jodhpur,Rajasthan,West,P004,Power Bank 20000mAh,Electronics,Accessories,3,1999,0.05,5697.15,UPI,Returning,Facebook
O004599,2025-09-02,C03637,Customer 03637,Male,32,Jodhpur,Rajasthan,West,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.05,1519.05,UPI,Returning,Facebook
O004600,2025-01-18,C04352,Customer 04352,Female,28,Tirupati,Andhra Pradesh,South,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,0.15,1699.15,Debit Card,Returning,Organic
O004600,2025-01-18,C04352,Customer 04352,Female,28,Tirupati,Andhra Pradesh,South,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0.0,5999.0,Debit Card,Returning,Organic
O004600,2025-01-18,C04352,Customer 04352,Female,28,Tirupati,Andhra Pradesh,South,P005,Laptop Air 14,Electronics,Laptops,2,49900,0.05,94810.0,Debit Card,Returning,Organic
O004601,2025-03-11,C03425,Customer 03425,Male,27,Patna,Bihar,East,P022,Exam Preparation Set,Books,Education,1,1299,0.2,1039.2,Net Banking,Returning,Facebook
O004601,2025-03-11,C03425,Customer 03425,Male,27,Patna,Bihar,East,P006,Gaming Mouse,Electronics,Computer Accessories,3,1799,0.05,5127.15,Net Banking,Returning,Facebook
O004602,2025-08-24,C00477,Customer 00477,Male,41,Gurugram,Haryana,North,P015,LED Study Lamp,Home & Kitchen,Lighting,2,999,0.2,1598.4,Debit Card,Returning,Google
O004603,2025-11-12,C03558,Customer 03558,Female,38,Faridabad,Haryana,North,P006,Gaming Mouse,Electronics,Computer Accessories,2,1799,0.05,3418.1,UPI,Returning,Email
O004603,2025-11-12,C03558,Customer 03558,Female,38,Faridabad,Haryana,North,P022,Exam Preparation Set,Books,Education,2,1299,0.1,2338.2,UPI,Returning,Email
O004604,2024-07-27,C01533,Customer 01533,Male,18,Faridabad,Haryana,North,P009,Running Shoes,Fashion,Footwear,1,2999,0.0,2999.0,Credit Card,New,Instagram
O004604,2024-07-27,C01533,Customer 01533,Male,18,Faridabad,Haryana,North,P007,Cotton T-Shirt,Fashion,Apparel,1,899,0.1,809.1,Credit Card,New,Instagram
O004605,2025-12-14,C00305,Customer 00305,Female,36,Jalandhar,Punjab,North,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.15,3824.15,Credit Card,Returning,Organic
O004605,2025-12-14,C00305,Customer 00305,Female,36,Jalandhar,Punjab,North,P023,Novel Collection,Books,Books,1,799,0.1,719.1,Credit Card,Returning,Organic
O004606,2025-09-03,C01760,Customer 01760,Male,33,Amritsar,Punjab,North,P005,Laptop Air 14,Electronics,Laptops,2,49900,0.1,89820.0,Net Banking,Returning,Email
O004606,2025-09-03,C01760,Customer 01760,Male,33,Amritsar,Punjab,North,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.05,3799.05,Net Banking,Returning,Email
O004607,2024-10-23,C01510,Customer 01510,Female,31,Mumbai,Maharashtra,West,P010,Backpack 25L,Fashion,Bags,1,1599,0.1,1439.1,UPI,Returning,Organic
O004607,2024-10-23,C01510,Customer 01510,Female,31,Mumbai,Maharashtra,West,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.0,4499.0,UPI,Returning,Organic
O004607,2024-10-23,C01510,Customer 01510,Female,31,Mumbai,Maharashtra,West,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.2,1279.2,UPI,Returning,Organic
O004608,2024-01-21,C00133,Customer 00133,Male,36,Thiruvananthapuram,Kerala,South,P023,Novel Collection,Books,Books,1,799,0.1,719.1,UPI,New,Referral
O004608,2024-01-21,C00133,Customer 00133,Male,36,Thiruvananthapuram,Kerala,South,P022,Exam Preparation Set,Books,Education,1,1299,0.05,1234.05,UPI,New,Referral
O004609,2025-09-26,C03254,Customer 03254,Female,24,Gwalior,Madhya Pradesh,Central,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0.0,3499.0,Credit Card,Returning,Email
O004610,2025-12-15,C02820,Customer 02820,Male,27,Rourkela,Odisha,East,P005,Laptop Air 14,Electronics,Laptops,1,49900,0.1,44910.0,Debit Card,Returning,Facebook
O004611,2024-10-18,C01561,Customer 01561,Male,40,Jodhpur,Rajasthan,West,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0.05,5699.05,Wallet,Returning,Organic
O004612,2025-02-17,C00632,Customer 00632,Male,22,Indore,Madhya Pradesh,Central,P015,LED Study Lamp,Home & Kitchen,Lighting,1,999,0.05,949.05,Wallet,Returning,Organic
O004613,2024-09-06,C02989,Customer 02989,Female,30,Indore,Madhya Pradesh,Central,P009,Running Shoes,Fashion,Footwear,1,2999,0.0,2999.0,Debit Card,Returning,Organic
O004613,2024-09-06,C02989,Customer 02989,Female,30,Indore,Madhya Pradesh,Central,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.05,3799.05,Debit Card,Returning,Organic
O004613,2024-09-06,C02989,Customer 02989,Female,30,Indore,Madhya Pradesh,Central,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,0.0,1999.0,Debit Card,Returning,Organic
O004614,2024-02-12,C01873,Customer 01873,Male,30,Kochi,Kerala,South,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0.05,3324.05,UPI,New,Instagram
O004614,2024-02-12,C01873,Customer 01873,Male,30,Kochi,Kerala,South,P006,Gaming Mouse,Electronics,Computer Accessories,2,1799,0.15,3058.3,UPI,New,Instagram
O004615,2025-11-12,C02462,Customer 02462,Male,27,Noida,Uttar Pradesh,North,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.1,3599.1,Cash on Delivery,Returning,Organic
O004615,2025-11-12,C02462,Customer 02462,Male,27,Noida,Uttar Pradesh,North,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0.15,2974.15,Cash on Delivery,Returning,Organic
O004616,2025-09-29,C04467,Customer 04467,Male,26,Varanasi,Uttar Pradesh,North,P005,Laptop Air 14,Electronics,Laptops,3,49900,0.0,149700.0,Cash on Delivery,Returning,Email
O004616,2025-09-29,C04467,Customer 04467,Male,26,Varanasi,Uttar Pradesh,North,P015,LED Study Lamp,Home & Kitchen,Lighting,1,999,0.05,949.05,Cash on Delivery,Returning,Email
O004616,2025-09-29,C04467,Customer 04467,Male,26,Varanasi,Uttar Pradesh,North,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.15,1359.15,Cash on Delivery,Returning,Email
O004617,2024-12-20,C01977,Customer 01977,Female,18,Thiruvananthapuram,Kerala,South,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,2,699,0.1,1258.2,Net Banking,Returning,Organic
O004618,2024-01-26,C04722,Customer 04722,Male,33,Gwalior,Madhya Pradesh,Central,P004,Power Bank 20000mAh,Electronics,Accessories,3,1999,0.2,4797.6,Net Banking,New,Affiliate
O004619,2025-10-22,C04167,Customer 04167,Female,22,Panipat,Haryana,North,P007,Cotton T-Shirt,Fashion,Apparel,1,899,0.0,899.0,UPI,Returning,Google
O004619,2025-10-22,C04167,Customer 04167,Female,22,Panipat,Haryana,North,P004,Power Bank 20000mAh,Electronics,Accessories,2,1999,0.15,3398.3,UPI,Returning,Google
O004619,2025-10-22,C04167,Customer 04167,Female,22,Panipat,Haryana,North,P023,Novel Collection,Books,Books,1,799,0.15,679.15,UPI,Returning,Google
O004620,2024-11-26,C00039,Customer 00039,Male,27,Jodhpur,Rajasthan,West,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.05,1519.05,Debit Card,Returning,Facebook
O004620,2024-11-26,C00039,Customer 00039,Male,27,Jodhpur,Rajasthan,West,P019,Yoga Mat,Sports & Fitness,Fitness,1,1199,0.15,1019.15,Debit Card,Returning,Facebook
O004621,2025-09-26,C01880,Customer 01880,Female,22,New Delhi,Delhi,North,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,2,699,0.05,1328.1,UPI,Returning,Google
O004621,2025-09-26,C01880,Customer 01880,Female,22,New Delhi,Delhi,North,P005,Laptop Air 14,Electronics,Laptops,1,49900,0.15,42415.0,UPI,Returning,Google
O004622,2024-09-06,C04249,Customer 04249,Male,22,Patna,Bihar,East,P003,Bluetooth Speaker,Electronics,Audio,4,4499,0.15,15296.6,Debit Card,New,Google
O004623,2025-05-18,C03215,Customer 03215,Female,46,Raipur,Chhattisgarh,Central,P002,Wireless Earbuds Pro,Electronics,Audio,1,3499,0.1,3149.1,UPI,Returning,Organic
O004623,2025-05-18,C03215,Customer 03215,Female,46,Raipur,Chhattisgarh,Central,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,0.1,359.1,UPI,Returning,Organic
O004623,2025-05-18,C03215,Customer 03215,Female,46,Raipur,Chhattisgarh,Central,P019,Yoga Mat,Sports & Fitness,Fitness,3,1199,0.1,3237.3,UPI,Returning,Organic
O004624,2025-03-05,C00453,Customer 00453,Male,32,Raipur,Chhattisgarh,Central,P021,Cricket Bat,Sports & Fitness,Sports,1,3999,0.2,3199.2,Debit Card,Returning,Email
O004624,2025-03-05,C00453,Customer 00453,Male,32,Raipur,Chhattisgarh,Central,P008,Denim Jeans,Fashion,Apparel,1,1899,0.0,1899.0,Debit Card,Returning,Email
O004625,2025-11-29,C00636,Customer 00636,Male,24,Faridabad,Haryana,North,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,1,2999,0.15,2549.15,Credit Card,Returning,Instagram
O004625,2025-11-29,C00636,Customer 00636,Male,24,Faridabad,Haryana,North,P005,Laptop Air 14,Electronics,Laptops,2,49900,0.05,94810.0,Credit Card,Returning,Instagram
O004625,2025-11-29,C00636,Customer 00636,Male,24,Faridabad,Haryana,North,P022,Exam Preparation Set,Books,Education,1,1299,0.1,1169.1,Credit Card,Returning,Instagram
O004626,2024-08-05,C01507,Customer 01507,Male,56,Nagpur,Maharashtra,West,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.05,4274.05,UPI,New,Google
O004627,2024-06-20,C00919,Customer 00919,Male,18,Bhubaneswar,Odisha,East,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.05,2374.05,UPI,New,Instagram
O004628,2024-11-22,C02656,Customer 02656,Male,18,Ludhiana,Punjab,North,P005,Laptop Air 14,Electronics,Laptops,1,49900,0.2,39920.0,Wallet,Returning,Organic
O004629,2025-01-01,C00365,Customer 00365,Female,26,Coimbatore,Tamil Nadu,South,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.05,4274.05,Net Banking,New,Organic
O004630,2024-05-27,C01530,Customer 01530,Male,42,Ludhiana,Punjab,North,P007,Cotton T-Shirt,Fashion,Apparel,2,899,0.15,1528.3,UPI,New,Facebook
O004631,2025-04-20,C01110,Customer 01110,Female,27,Noida,Uttar Pradesh,North,P007,Cotton T-Shirt,Fashion,Apparel,1,899,0.1,809.1,UPI,Returning,Referral
O004631,2025-04-20,C01110,Customer 01110,Female,27,Noida,Uttar Pradesh,North,P009,Running Shoes,Fashion,Footwear,1,2999,0.2,2399.2,UPI,Returning,Referral
O004631,2025-04-20,C01110,Customer 01110,Female,27,Noida,Uttar Pradesh,North,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.05,1519.05,UPI,Returning,Referral
O004632,2025-01-28,C04513,Customer 04513,Male,18,Raipur,Chhattisgarh,Central,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.05,2374.05,UPI,Returning,Referral
O004632,2025-01-28,C04513,Customer 04513,Male,18,Raipur,Chhattisgarh,Central,P006,Gaming Mouse,Electronics,Computer Accessories,2,1799,0.0,3598.0,UPI,Returning,Referral
O004633,2024-02-25,C04663,Customer 04663,Female,29,Surat,Gujarat,West,P006,Gaming Mouse,Electronics,Computer Accessories,1,1799,0.2,1439.2,Credit Card,New,Facebook
O004633,2024-02-25,C04663,Customer 04663,Female,29,Surat,Gujarat,West,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,2,2999,0.0,5998.0,Credit Card,New,Facebook
O004634,2024-02-06,C00902,Customer 00902,Male,35,Bhilai,Chhattisgarh,Central,P019,Yoga Mat,Sports & Fitness,Fitness,4,1199,0.15,4076.6,Net Banking,New,Organic
O004634,2024-02-06,C00902,Customer 00902,Male,35,Bhilai,Chhattisgarh,Central,P018,Trimmer,Beauty & Personal Care,Grooming,2,1599,0.2,2558.4,Net Banking,New,Organic
O004634,2024-02-06,C00902,Customer 00902,Male,35,Bhilai,Chhattisgarh,Central,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0.0,5999.0,Net Banking,New,Organic
O004635,2024-09-02,C04989,Customer 04989,Female,18,Siliguri,West Bengal,East,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,1,2999,0.1,2699.1,Credit Card,Returning,Organic
O004636,2025-11-29,C03013,Customer 03013,Male,27,New Delhi,Delhi,North,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.1,2249.1,Credit Card,Returning,Email
O004637,2024-08-02,C00975,Customer 00975,Male,50,Pune,Maharashtra,West,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.05,4274.05,UPI,New,Affiliate
O004638,2025-04-06,C03703,Customer 03703,Male,24,Ahmedabad,Gujarat,West,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,1,699,0.05,664.05,Credit Card,Returning,Instagram
O004639,2025-10-22,C02994,Customer 02994,Female,24,Siliguri,West Bengal,East,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.15,1359.15,UPI,Returning,Referral
O004640,2024-11-25,C04772,Customer 04772,Male,42,Chennai,Tamil Nadu,South,P010,Backpack 25L,Fashion,Bags,1,1599,0.0,1599.0,UPI,Returning,Google
O004641,2024-06-09,C03186,Customer 03186,Male,43,Thiruvananthapuram,Kerala,South,P009,Running Shoes,Fashion,Footwear,1,2999,0.05,2849.05,UPI,Returning,Organic
O004642,2024-05-03,C03378,Customer 03378,Female,18,Warangal,Telangana,South,P006,Gaming Mouse,Electronics,Computer Accessories,1,1799,0.0,1799.0,Credit Card,Returning,Instagram
O004642,2024-05-03,C03378,Customer 03378,Female,18,Warangal,Telangana,South,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,1,699,0.05,664.05,Credit Card,Returning,Instagram
O004642,2024-05-03,C03378,Customer 03378,Female,18,Warangal,Telangana,South,P010,Backpack 25L,Fashion,Bags,2,1599,0.1,2878.2,Credit Card,Returning,Instagram
O004643,2025-02-16,C03096,Customer 03096,Female,30,Tirupati,Andhra Pradesh,South,P023,Novel Collection,Books,Books,3,799,0.05,2277.15,UPI,Returning,Organic
O004643,2025-02-16,C03096,Customer 03096,Female,30,Tirupati,Andhra Pradesh,South,P006,Gaming Mouse,Electronics,Computer Accessories,1,1799,0.05,1709.05,UPI,Returning,Organic
O004643,2025-02-16,C03096,Customer 03096,Female,30,Tirupati,Andhra Pradesh,South,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.1,4049.1,UPI,Returning,Organic
O004643,2025-02-16,C03096,Customer 03096,Female,30,Tirupati,Andhra Pradesh,South,P011,Kurta Set,Fashion,Ethnic Wear,2,1799,0.2,2878.4,UPI,Returning,Organic
O004644,2025-08-21,C04171,Customer 04171,Male,22,Patna,Bihar,East,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,0.05,379.05,Credit Card,Returning,Google
O004644,2025-08-21,C04171,Customer 04171,Male,22,Patna,Bihar,East,P009,Running Shoes,Fashion,Footwear,1,2999,0.05,2849.05,Credit Card,Returning,Google
O004644,2025-08-21,C04171,Customer 04171,Male,22,Patna,Bihar,East,P023,Novel Collection,Books,Books,1,799,0.15,679.15,Credit Card,Returning,Google
O004645,2025-04-29,C01501,Customer 01501,Female,34,Ludhiana,Punjab,North,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.15,3824.15,UPI,Returning,Affiliate
O004645,2025-04-29,C01501,Customer 01501,Female,34,Ludhiana,Punjab,North,P008,Denim Jeans,Fashion,Apparel,1,1899,0.15,1614.15,UPI,Returning,Affiliate
O004646,2024-09-18,C02194,Customer 02194,Male,27,Berhampur,Odisha,East,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.05,4274.05,Credit Card,New,Instagram
O004647,2025-10-12,C02612,Customer 02612,Female,29,Nagpur,Maharashtra,West,P006,Gaming Mouse,Electronics,Computer Accessories,1,1799,0.05,1709.05,Net Banking,Returning,Referral
O004647,2025-10-12,C02612,Customer 02612,Female,29,Nagpur,Maharashtra,West,P003,Bluetooth Speaker,Electronics,Audio,1,4499,0.15,3824.15,Net Banking,Returning,Referral
O004647,2025-10-12,C02612,Customer 02612,Female,29,Nagpur,Maharashtra,West,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.05,2374.05,Net Banking,Returning,Referral
O004648,2024-11-19,C03184,Customer 03184,Male,38,Bhubaneswar,Odisha,East,P018,Trimmer,Beauty & Personal Care,Grooming,3,1599,0.0,4797.0,Debit Card,Returning,Instagram
O004649,2024-08-26,C03974,Customer 03974,Female,26,Visakhapatnam,Andhra Pradesh,South,P004,Power Bank 20000mAh,Electronics,Accessories,1,1999,0.15,1699.15,UPI,Returning,Organic
O004650,2025-03-16,C04094,Customer 04094,Female,21,Raipur,Chhattisgarh,Central,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.1,2249.1,UPI,Returning,Referral
O004651,2025-10-05,C04786,Customer 04786,Male,26,Siliguri,West Bengal,East,P012,Non-stick Cookware Set,Home & Kitchen,Cookware,1,2999,0.2,2399.2,Debit Card,New,Instagram
O004652,2025-03-11,C00529,Customer 00529,Male,28,Udaipur,Rajasthan,West,P007,Cotton T-Shirt,Fashion,Apparel,2,899,0.1,1618.2,Wallet,Returning,Google
O004652,2025-03-11,C00529,Customer 00529,Male,28,Udaipur,Rajasthan,West,P004,Power Bank 20000mAh,Electronics,Accessories,4,1999,0.0,7996.0,Wallet,Returning,Google
O004652,2025-03-11,C00529,Customer 00529,Male,28,Udaipur,Rajasthan,West,P014,Air Fryer,Home & Kitchen,Appliances,1,5999,0.15,5099.15,Wallet,Returning,Google
O004653,2024-11-06,C04601,Customer 04601,Male,34,Gwalior,Madhya Pradesh,Central,P018,Trimmer,Beauty & Personal Care,Grooming,1,1599,0.1,1439.1,Cash on Delivery,Returning,Referral
O004654,2025-11-01,C02718,Customer 02718,Male,34,New Delhi,Delhi,North,P016,Face Wash,Beauty & Personal Care,Skincare,1,399,0.0,399.0,UPI,Returning,Email
O004654,2025-11-01,C02718,Customer 02718,Male,34,New Delhi,Delhi,North,P021,Cricket Bat,Sports & Fitness,Sports,2,3999,0.2,6398.4,UPI,Returning,Email
O004655,2025-12-08,C04235,Customer 04235,Male,30,Coimbatore,Tamil Nadu,South,P001,Smartphone X1,Electronics,Mobile Phones,1,23500,0.0,23500.0,UPI,Returning,Referral
O004655,2025-12-08,C04235,Customer 04235,Male,30,Coimbatore,Tamil Nadu,South,P015,LED Study Lamp,Home & Kitchen,Lighting,2,999,0.0,1998.0,UPI,Returning,Referral
O004656,2024-04-26,C04632,Customer 04632,Male,24,Ludhiana,Punjab,North,P017,Sunscreen SPF50,Beauty & Personal Care,Skincare,2,699,0.2,1118.4,UPI,New,Referral
O004657,2024-04-04,C02280,Customer 02280,Male,27,Surat,Gujarat,West,P005,Laptop Air 14,Electronics,Laptops,1,49900,0.05,47405.0,UPI,New,Organic
O004658,2024-10-26,C04845,Customer 04845,Male,44,Kochi,Kerala,South,P019,Yoga Mat,Sports & Fitness,Fitness,2,1199,0.2,1918.4,UPI,Returning,Organic
O004658,2024-10-26,C04845,Customer 04845,Male,44,Kochi,Kerala,South,P010,Backpack 25L,Fashion,Bags,2,1599,0.0,3198.0,UPI,Returning,Organic
O004659,2025-01-25,C04002,Customer 04002,Female,41,Gwalior,Madhya Pradesh,Central,P013,Mixer Grinder,Home & Kitchen,Appliances,1,4499,0.05,4274.05,Cash on Delivery,Returning,Organic
O004659,2025-01-25,C04002,Customer 04002,Female,41,Gwalior,Madhya Pradesh,Central,P002,Wireless Earbuds Pro,Electronics,Audio,3,3499,0.15,8922.45,Cash on Delivery,Returning,Organic
O004660,2025-11-02,C04602,Customer 04602,Female,36,Faridabad,Haryana,North,P015,LED Study Lamp,Home & Kitchen,Lighting,1,999,0.05,949.05,UPI,Returning,Google
O004660,2025-11-02,C04602,Customer 04602,Female,36,Faridabad,Haryana,North,P004,Power Bank 20000mAh,Electronics,Accessories,2,1999,0.05,3798.1,UPI,Returning,Google
O004660,2025-11-02,C04602,Customer 04602,Female,36,Faridabad,Haryana,North,P013,Mixer Grinder,Home & Kitchen,Appliances,1,4499,0.05,4274.05,UPI,Returning,Google
O004660,2025-11-02,C04602,Customer 04602,Female,36,Faridabad,Haryana,North,P008,Denim Jeans,Fashion,Apparel,2,1899,0.15,3228.3,UPI,Returning,Google
O004661,2024-07-16,C01280,Customer 01280,Female,25,Udaipur,Rajasthan,West,P016,Face Wash,Beauty & Personal Care,Skincare,3,399,0.0,1197.0,Credit Card,Returning,Facebook
O004662,2024-03-14,C01486,Customer 01486,Female,39,Berhampur,Odisha,East,P020,Dumbbell Set,Sports & Fitness,Fitness,1,2499,0.05,2374.05,UPI,New,Instagram
O004662,2024-03-14,C01486,Customer 01486,Female,39,Berhampur,Odisha,East,P005,Laptop Air 14,Electronics,Laptops,1,49900,0.1,44910.0,UPI,New,Instagram
O004663,2025-08-09,C00352,Customer 00352,Male,25,Pune,Maharashtra,West,P011,Kurta Set,Fashion,Ethnic Wear,1,1799,0.0,1799.0,UPI,Returning,Google
O004663,2025-08-09,C00352,Customer 00352,Male,25,Pune,Maharashtra,West,P009,Running Shoes,Fashion,Footwear,1,2999,0.15,2549.15,UPI,Returning,Google
